id,smiles,cyp3a4
ID_5785,COc1ccc(Oc2[n]c(SC)[n]c3ccsc23)cc1,1
ID_287,C=CCSc1[n]c(Oc2ccccc2)c2sccc2[n]1,1
ID_8250,Cc1c(C)cccc1Oc1[n]c[n]c2o[n]c(c12)C,0
ID_6533,O/N=C/c1ccc(Oc2[n]c(OC)[n]c(N(C)C)[n]2)cc1,0
ID_7322,Cc1cc(cc(Oc2[n][n][n][nH]2)c1)C,0
ID_7920,Cc1ccc(Oc2[n][n][n][nH]2)cc1,0
ID_12222,c1cc(cc2c1OCO2)C(Sc1ccccc1)Sc1ccccc1,1
ID_8908,Clc1[n]c(SC2CCNCC2)ccc1,0
ID_8874,Clc1c(SCCCN2CCNCC2)cc(Cl)cc1,0
ID_12223,S(CCc1cc[n]cc1)c1ccccc1,1
ID_9228,Fc1ccc(SCCc2cc[n]cc2)cc1,1
ID_10794,O=C(O)C(Sc1ccc(Cl)cc1)Sc1ccc(Cl)cc1,0
ID_859,CC(C)(Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C)Sc1cc(c(O)c(c1)C(C)(C)C)C(C)(C)C,0
ID_7276,N#Cc1c(cc([n]c1SCc1c(Cl)cc2c(c1)OCO2)C)C,1
ID_8576,OCc1c(c[n]c(C)c1O)CSc1c(N)cccc1,0
ID_260,C=CCNC(=O)c1o[n]c(c1C(=O)O)CSc1cc(cc(c1)C)C,1
ID_4634,OC(=O)c1c([n]oc1C(=O)NCCOC)CSc1cc(Cl)ccc1,0
ID_8381,Nc1c(SCc2[n]c3cc(C)cc[n]3c2)cccc1,1
ID_1109,O=C(OC(C)C)c1[n][n][n](c2c(N)[n]o[n]2)c1CSc1[n]cccc1,1
ID_9922,Clc1ccc(c2scc([n]2)CSc2c(N)cccc2)cc1,1
ID_12224,S(Cc1[n]c2c([nH]1)cccc2)c1ccccc1,1
ID_8065,N#Cc1c(cc([n]c1SCc1[n]c2cc(ccc2[nH]1)C)C)C,0
ID_11077,O=C(O)c1cccc(c1)SSc1cc(C(=O)O)ccc1,0
ID_9874,Nc1cc(ccc1SSc1c(N)cc(cc1)S(=O)(=O)N)S(=O)(=O)N,0
ID_11062,O=C(O)c1ccc([n]c1)SSc1[n]cc(C(=O)O)cc1,0
ID_8017,Cc1ccc(Sc2cc(N3CCOCC3)[n]c(c3ccccc3)[n]2)cc1,0
ID_6258,COc1cc(Sc2[n]c(c3ccccc3)[n]c(N3CCOCC3)c2)ccc1,1
ID_8499,N#Cc1cc(c2ccccc2)c(C)[n]c1Sc1ccccc1,0
ID_9345,N#Cc1cc(c[n]c1Sc1ccccc1)c1ccc(Cl)cc1,0
ID_4225,O=C(OC)Nc1[n]c2cc(Sc3ccccc3)ccc2[nH]1,0
ID_9353,N#Cc1c(Sc2ccc(F)cc2)[n]c(c2ccc(F)cc2)cc1,0
ID_3964,CC(NC)Cc1c(Sc2ccc(O)cc2)cccc1,0
ID_10839,OC(=O)CCCC(=O)Nc1ccc(Sc2ccc(N(=O)=O)cc2)cc1,0
ID_1227,NC(C)Cc1c(Sc2ccc(O)cc2)cccc1,0
ID_9427,N#Cc1ccccc1Sc1c(N)cccc1,1
ID_9346,N#Cc1cc(N)ccc1Sc1ccc(Cl)cc1,1
ID_907,O=C(Nc1ccc(Sc2ccc(F)cc2)cc1)C(C)C,0
ID_9904,O=C(O)Cc1c(Sc2ccc(N)cc2)cccc1,0
ID_9923,Clc1ccc(Sc2[n]cccc2N)cc1,1
ID_644,O=C(C)OCc1c([n][n](C)c1Sc1ccccc1)C(F)(F)F,0
ID_6525,COc1c[n]c([n]c1Sc1c(Cl)cccc1Cl)c1[n]cccc1,0
ID_9167,FC(c1cc(Sc2ccccc2)[n]c(c2[n]cccc2)[n]1)(F)F,0
ID_1853,CCCCNC(=O)NS(=O)(=O)c1c[n]ccc1Sc1ccc(Cl)cc1,0
ID_8016,Clc1cc(Sc2ccc(C)cc2)[n]c(N)[n]1,0
ID_8015,Cc1ccc(Sc2[n](C)c[n]c2N(=O)=O)cc1,0
ID_8251,Cc1[n]c(Sc2[n](C)c[n]c2N(=O)=O)ccc1,0
ID_9207,FC(c1c(Sc2ccccc2)[n]c(c2ccccc2)[n][n]1)(F)F,0
ID_5861,COc1ccc(Sc2[n]c3c([n]4c([n][n]c24)C(F)(F)F)cccc3)cc1,0
ID_9034,O=C(N)c1c[n]c(Sc2[n]cc(cc2Cl)C(F)(F)F)[n]1C,0
ID_11063,O=C(O)c1cc(N(=O)=O)c(Sc2[n][n][n][n]2c2ccccc2)cc1,0
ID_12047,Oc1c([C@H](Nc2[n]cccc2)c2ccccc2)ccc2c1[n]ccc2,0
ID_5863,Oc1c([C@H](Nc2[n]ccc[n]2)c2ccc(OC)cc2)cc2c(c1)OCO2,1
ID_6268,O[C@H](CO/N=C1\c2cc(ccc2O[C@H](c2cc(ccc2)OC)[C@H]1O)OC)[C@@H]1O[C@H]2[C@@H]([C@H]1O)OC(O2)(C)C,1
ID_6269,O[C@H]1\C(=N\O[C@@H]2O[C@H](COC(=O)C)[C@@H]([C@@H]([C@H]2OC(=O)C)OC(=O)C)OC(=O)C)\c2cc(ccc2O[C@@H]1c1cc(ccc1)OC)OC,1
ID_356,C=Cc1ccc([C@H]2N[C@@H](C(=O)O)CC[C@@H]2C)cc1,0
ID_3992,CN[C@@H]1C[C@@H](c2cc(c(cc2)Cl)Cl)c2c1cccc2,1
ID_3904,CN1CCc2c([C@@H](C1)c1ccccc1)cc(c(c2)O)O,0
ID_3901,Brc1c(O)cc2[C@@H](CN(C)CCc2c1)c1ccccc1,0
ID_3899,CN1CCc2c(c(c(cc2[C@@H](C1)c1cc(Cl)ccc1)O)O)Cl,0
ID_12064,Clc1c(c(cc2[C@@H](CNCCc12)c1ccc(O)cc1)O)O,0
ID_8252,Clc1c(c(cc2[C@@H](CN(C)CCc12)c1cc(C)ccc1)O)O,0
ID_3896,C[n]1c2c(c3[C@@H](N(C)CCc13)c1ccccc1F)[C@@H](N(C)CC2)c1ccccc1F,1
ID_12049,O[C@H]1c2c(O[C@@](O[C@@H]3Cc4c(O[C@H]3c3ccc(c(c3)O)O)cc(cc4O)O)(c3cc(c(O)c(c3)O)O)[C@H]1O)cc(cc2O)O,0
ID_452,O=C(C)N1CCN(c2ccc(OC[C@@H]3O[C@@](OC3)(C[n]3cc[n]c3)c3c(cc(Cl)cc3)Cl)cc2)CC1,1
ID_3889,Oc1cc([C@@]23CCN(C)C[C@@H]2Cc2cc4c([n]c2C3)cccc4)ccc1,0
ID_12225,C(CN1CCCC1)[C@@H](c1ccccc1)c1[n]cccc1,0
ID_741,O=C([C@H]([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1)C(C)(C)C,1
ID_673,O=C(C)[C@H]([C@@H](c1ccccc1)N1CCOCC1)N1CCOCC1,0
ID_8887,Clc1c2scc(CO[C@@H](C[n]3cc[n]c3)c3c(cc(Cl)cc3)Cl)c2ccc1,1
ID_12226,c1c([C@H]([C@H](c2ccccc2)c2cccc3c2ccc2c3cccc2)c2ccccc2)c2ccc3c(c2cc1)cccc3,0
ID_6260,O[C@@H](COCc1occc1)CO/N=C1/c2cc(ccc2O[C@@H](c2cc(ccc2)OC)[C@H]1O)OC,1
ID_6261,C[C@H](O/N=C1/c2c(ccc(c2)OC)O[C@@H](c2cc(ccc2)OC)[C@H]1O)CN1CCCCc2[n]c(c(C)cc12)C,1
ID_6262,C[C@H](O/N=C1/c2c(ccc(c2)OC)O[C@@H](c2cc(ccc2)OC)[C@H]1O)CN1CCCc2[n]c(c(C)cc12)C,1
ID_6264,C[C@H](O/N=C1/c2cc(ccc2O[C@@H](c2cc(ccc2)OC)[C@H]1O)OC)c1[n][n][n](c1)[C@@H]1[C@H](O)COC1,1
ID_4412,O=C(OC)[C@H]1[C@H](c2ccccc2)[C@]2(Oc3c([C@@]2(O)[C@@H]1O)cccc3)c1ccccc1,0
ID_1977,N#Cc1cc([C@H]2CCCN(CCC)C2)ccc1,0
ID_5002,OC[C@H]1[C@H](O)c2c([C@@H](c3cc(O)c(O)c(c3)OC)[C@@]1(O)C(=O)O)cc(c(c2)OC)O,0
ID_1506,CCC(=O)N[C@H]1C[C@H](c2ccccc2)c2c(C1)cccc2,1
ID_9229,Fc1ccc([C@H]2CCNC[C@H]2COc2cc3c(cc2)OCO3)cc1,1
ID_3993,CN[C@@H]1C[C@H](c2cc(c(cc2)Cl)Cl)c2c1cccc2,1
ID_3902,Clc1c(O)cc2[C@H](CN(C)CCc2c1)c1ccccc1,0
ID_8044,O=C(O)c1ccc([C@H]2Nc3cc(C)ccc3[n]3cccc23)cc1,1
ID_3884,CN1CCO[C@H](c2ccccc2)c2c(C1)cccc2,0
ID_1041,Clc1cc(c([C@@]2(OC[C@H](O2)COc2ccc(N3CCN(C(C)C)CC3)cc2)C[n]2[n]c[n]c2)cc1)Cl,1
ID_7052,C[N+](CCCOc1ccccc1)(c1ccccc1)C,0
ID_12227,c1ccc([P+](CC[P+](c2ccccc2)(c2ccccc2)c2ccccc2)(c2ccccc2)c2ccccc2)cc1,0
ID_10018,Nc1[n]c[n]c2[n]c([nH]c12)c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,1
ID_10867,O=C(O)CC[P+](c1ccccc1)(c1ccccc1)c1ccccc1,0
ID_3267,CC[n]1c(C)[n+](CCCS(=O)(=O)O)c2c1cc(c(c2)Cl)Cl,0
ID_11564,Oc1c(c2c(N=O)c3c([nH]2)cccc3)c2ccccc2[nH]1,1
ID_9210,Fc1cc2[nH]c([n]c2cc1F)c1cc[n]cc1,1
ID_1528,O=C(Nc1c(c2[n]c3c([n]2N(C(=O)CC)C(=O)CC)cccc3)[n]o[n]1)CC,1
ID_908,O=C(Nc1sc2c(c1c1[n]c3c([nH]1)cccc3)CCCC2)C(C)C,1
ID_479,CC(=O)NCCC(=O)Nc1sc2c(c1c1[n]c3c([nH]1)cccc3)CCCC2,1
ID_12228,s1cc([n]c1)c1[n]c2c([nH]1)cccc2,0
ID_573,O=C(C)Nc1ccc2[nH]c([n]c2c1)C1CCCCC1,0
ID_9037,C[n]1c2ccc(cc2[n]c1CCN1CCCCC1)N(=O)=O,0
ID_7496,S=C(NCC(C)C)N(C1CCCC1)CCc1[n]c2c([nH]1)cc(c(c2)C)C,1
ID_9044,O[C@H](Cc1[n]c2c([n]1C)cccc2)c1[n]c2c([n]1C)cccc2,0
ID_9062,OCC[n]1c(CSc2[n](C)c3ccccc3[n]2)[n]c2c1cccc2,1
ID_12229,N(C1=NCCC1)c1[n]c2c([nH]1)cccc2,0
ID_1946,CCCC[n]1c2ccc(cc2[n]c1SCc1c([n]oc1C)C)S(=O)(=O)N,1
ID_9829,N[C@H](Cc1c[nH]c2c1cccc2)P(=O)(O)O,0
ID_5883,O=Cc1c[nH]c2ccc(OC)cc12,0
ID_4995,O=C(C)NCCc1c[nH]c2c1cc(OC)c(Cl)c2,1
ID_10934,O=C(O)Cc1c[nH]c2ccc(O)cc12,0
ID_773,N#Cc1[nH]c2cccc(OC[C@H](O)CNC(C)(C)C)c2c1,1
ID_3129,CCc1c2cc(Br)ccc2[nH]c1C(=O)O,0
ID_5884,COc1ccc2[nH]cc(CCN(C)C)c2c1,0
ID_3670,O=C(O)CN(C)Cc1c[nH]c2c1cccc2,0
ID_5877,O=C(C)NCCc1c2cc(OC)ccc2[nH]c1I,1
ID_1086,O[C@@H](CNC(C)C)COc1cccc2[nH]ccc12,0
ID_9779,O=C(O)[C@@H](N)Cc1c[nH]c2cc(ccc12)N(=O)=O,0
ID_981,O=C(NCC(C)C)CCCc1c[nH]c2c1cccc2,0
ID_5885,NCCc1c[nH]c2ccc(OC)cc12,0
ID_501,O=C(C)NCCc1c[nH]c2c1cccc2,0
ID_9780,O=C(O)[C@@H](N)Cc1c[nH]c2ccc(cc12)N(=O)=O,0
ID_3973,Oc1ccc2[nH]cc(CCNC)c2c1,0
ID_2208,O=C(OCCN(CC)CC)c1c2cc(OC)ccc2[n](C)c1C,0
ID_1105,O=C(OC(C)C)c1[nH]c2cccc(OC[C@@H](O)CNC(C)(C)C)c2c1,0
ID_9666,NCCc1c[nH]c2ccc(OC(=O)C(=O)O)cc12,0
ID_3494,O=C(O)c1cc2c([n]1CCN(C)C)cccc2,0
ID_10953,OC(=O)[C@@H](Cc1c[nH]c2c1cccc2)C(=O)NO,0
ID_903,O=C(NCC[n]1ccc2c1cccc2)C(C)C,1
ID_2678,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)NC(C)C,0
ID_9781,O=C(O)[C@@H](N)Cc1c[nH]c2c1cccc2,0
ID_10933,O=C(O)Cc1c[nH]c2ccc(F)cc12,0
ID_5886,O=C(C)NCCc1c[nH]c2ccc(OC)cc12,0
ID_7107,NCCc1c2cc(O)ccc2[nH]c1C,0
ID_1965,O=C(N)c1ccc2[nH]cc(CCN(CCC)CCC)c2c1,0
ID_6887,O=C(O)[C@@](N)(C)Cc1c[nH]c2c1cccc2,0
ID_11700,O=N(=O)\C=C/c1[nH]c2c(c1)cccc2,0
ID_1704,CCCCC/C(=N\O)/c1c[nH]c2c1cccc2,0
ID_523,OC(=O)[C@H](NC(=O)C)Cc1c[nH]c2c1cccc2,0
ID_11012,O=C(c1[nH]c2c(cc(cc2N(=O)=O)N(=O)=O)c1C(=O)O)O,0
ID_9665,NCCc1c[nH]c2ccc(O)cc12,0
ID_9906,O=C(O)CCc1c[nH]c2ccc(N)cc12,0
ID_3463,CN(CCCc1c[nH]c2c1cccc2)C,0
ID_4222,CC(=O)NCCc1c[nH]c2ccc(NC(=O)OC)cc12,0
ID_11980,OCCNc1[n]c2c([nH]1)cccc2,0
ID_7035,C[N+](CCCSc1[n]c2c([nH]1)cccc2)(C)C,0
ID_3289,CC[n]1c2c([n]c1N)cccc2,0
ID_8063,OC(C)c1[n]c2cc(C)ccc2[nH]1,0
ID_3459,CN(CCCSc1[n]c2c([nH]1)cccc2)C,0
ID_1992,CCCNC(=O)Nc1ccc2[n](C)c(C)[n]c2c1,0
ID_2254,CCN(c1[n]c2c([nH]1)cccc2)CC,0
ID_3468,Clc1cc2[n]c[n](CCCN(C)C)c2cc1Cl,0
ID_8514,Cc1[n]c2cccc(c2[n]1CCCN(C)C)N(=O)=O,0
ID_1931,CCCCc1ccc2[nH]c(NC(=O)OC)[n]c2c1,0
ID_10872,O=C(O)CCc1[n]c2c([nH]1)cccc2,0
ID_11990,OC[C@@H](O)[C@H]([C@H]([C@H](c1[n]c2cc(Cl)ccc2[nH]1)O)O)O,0
ID_7494,NCCC[n]1c2c([n]c1C)cc(c(c2)C)C,0
ID_8799,ClCCNc1[n]c2cc(Cl)ccc2[nH]1,0
ID_2062,CCCSc1ccc2[nH]c(NC(=O)OC)[n]c2c1,0
ID_3272,CC[n]1c2ccc(cc2[n]c1C)S(=O)(=O)C(F)F,0
ID_7502,O=C(O)C[n]1c[n]c2c1cc(c(c2)C)C,0
ID_4224,O=C(OC)Nc1[n]c2cc(SC(C)C)ccc2[nH]1,0
ID_1248,NC(=O)C(C)OC(=O)C[n]1c2c([n]c1C(F)(F)F)cccc2,0
ID_10912,O=C(O)CSc1[n]c2c([nH]1)cccc2,0
ID_2352,CCNC(=O)NC(=O)CSc1[n]c2c([n]1CC(C)C)cccc2,1
ID_834,O=C(O)C(CCc1[n]c2c([nH]1)cccc2)(C)C,0
ID_9311,N#CCC[n]1[n]cc2c1cccc2,0
ID_11753,O=N(=O)c1cccc2c[n][nH]c12,0
ID_9312,N#CCC[n]1[n][n]c2c1cccc2,0
ID_10031,N[n]1[n][n]c2c1cccc2,1
ID_9875,Nc1cc2[n+](c3cccc4c3cccc4)c3cc(c4c(c3[n]c2c2c1cccc2)cccc4)N,0
ID_12230,[nH]1cc(c2c3ccccc3[n]c3ccccc23)c2c1cccc2,1
ID_7108,Nc1[n]c(cc([n]1)c1[n]c(N)[n]c(c1)c1c2ccccc2[nH]c1C)c1c2ccccc2[nH]c1C,0
ID_7109,Cc1[nH]c2c(c1c1cc(c3cc(c4c(C)[nH]c5c4cccc5)o[n]3)[n]o1)cccc2,0
ID_9930,Nc1[n]c(cc([n]1)c1[n]c(N)[n]c(c1)c1cccc2c1cccc2)c1cccc2c1cccc2,0
ID_11079,O=C(O)c1cccc2c1c(c1c3c(C(=O)O)cccc3ccc1)ccc2,0
ID_12231,o1ccc(c2[n]c([n]3cc[n]c3)c3c([n]2)cccc3)c1,1
ID_12232,C(c1cccc2c1cccc2)C1=NCCN1,0
ID_8789,Cc1sc2c(c1CC1=NCCN1)cccc2,0
ID_12233,C(c1cccc2c1cccc2)C1NCCN1,0
ID_2206,O=C(OCCN(CC)CC)[C@@H](Cc1cccc2c1cccc2)C[C@H]1OCCC1,1
ID_12005,OC[C@H](CCc1c[nH]c2c1cccc2)c1c[nH]c2c1cccc2,1
ID_5888,COc1cc2c(CCNc3cc(c4ccc5c(c4)OCO5)[n]c[n]3)c[nH]c2cc1,1
ID_5896,COc1ccc2[nH]cc(CCNc3cc(c4ccoc4)[n]c[n]3)c2c1,1
ID_5900,COc1cc2c(CCNc3[n]c([n]cc3)c3ccc4c(c3)OCO4)c[nH]c2cc1,1
ID_5906,COc1cc2c(CCNc3[n]c([n]cc3)c3ccoc3)c[nH]c2cc1,1
ID_5897,COc1cc2c(CCNc3[n]c([n]cc3)c3c([n]oc3C)C)c[nH]c2cc1,1
ID_5917,COc1cc2c(CCNc3[n]c[n]c4c3cc(c3cc5c(cc3)OCO5)cc4)c[nH]c2cc1,1
ID_5922,COc1cc2c(CCNc3[n]c[n]c4c3cc(c3ccoc3)cc4)c[nH]c2cc1,1
ID_5915,COc1cc2c(CCNc3[n]c[n]c4c3cc(c3c([n]oc3C)C)cc4)c[nH]c2cc1,1
ID_5926,COc1cc2c(CCNc3[n]c[n]cc3c3ccc4c(c3)OCO4)c[nH]c2cc1,1
ID_5935,COc1ccc2[nH]cc(CCNc3[n]c[n]cc3c3ccoc3)c2c1,1
ID_5923,COc1ccc2[nH]cc(CCNc3[n]c[n]cc3c3c([n]oc3C)C)c2c1,1
ID_3056,CCSc1oc([C@@H](N)Cc2c[nH]c3c2cccc3)[n][n]1,1
ID_198,N[C@@H](Cc1c[nH]c2c1cccc2)c1oc(SCC(=C)C)[n][n]1,0
ID_12072,Oc1c(CN(C2CCCCC2)Cc2c3ccccc3ccc2O)c2ccccc2cc1,0
ID_3382,O=C(N(C)C)C1CCN(Cc2c[nH]c3c2cccc3)CC1,0
ID_12234,c1ccc2c(c1)c(CN1CCN(Cc3c4ccccc4[nH]c3)CC1)c[nH]2,0
ID_3693,CN(Cc1c2c(cccc2)ccc1)Cc1c2ccccc2ccc1,0
ID_12235,S(Cc1c2c(cccc2)ccc1)Cc1c2ccccc2ccc1,0
ID_8057,Nc1[n]c(SCc2c(C)ccc3c2cccc3)c2[n]c[n](CC(C)C)c2[n]1,0
ID_12236,S(Cc1c2c(ccc1)cccc2)c1oc(c2cc[n]cc2)[n][n]1,1
ID_354,C=C[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1c2cc(OC)ccc2[n]cc1,0
ID_348,C=C[C@@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc[n]c2c1cccc2,0
ID_7,CC[C@H]1CN2CC[C@@H]1C[C@H]2[C@@H](O)c1c2cc(OC)ccc2[n]cc1,0
ID_12022,O[C@@H](c1c2cc(cc(c2[n]c([C@@]23C[C@@H]4C[C@@H](C[C@H]2CC4)C3)c1)Cl)Cl)[C@H]1NCCCC1,0
ID_6677,O[C@@H](c1c2cc(cc(c2[n]c(C(F)(F)F)c1)Cl)Cl)[C@H]1NCCCC1,0
ID_353,C=C[C@H]1CN2CC[C@@H]1C[C@@H]2[C@@H](O)c1c2cc(OC)ccc2[n]cc1,0
ID_12030,O[C@H](c1cc([n]c2c(cccc12)C(F)(F)F)C(F)(F)F)[C@@H]1NCCCC1,0
ID_5940,Oc1c(OC)ccc2c(Cc3c4c(cc5ccccc35)cccc4)c[n]cc12,1
ID_20,BrC(c1c2ccccc2ccc1)c1c2c(cccc2)ccc1,0
ID_11044,O=C(O)c1cc2ccccc2c(Cc2c(c(C(=O)O)cc3c2cccc3)O)c1O,0
ID_12073,Oc1ccc2c(c1Cc1c(O)ccc3c1cccc3)cccc2,0
ID_3236,OCc1c[n]c(CC)[n]1Cc1cccc2c1cccc2,0
ID_8889,Clc1ccc2c(c1)[n]c[n]c2N1CCC(CCC2CCN(c3c4c(cc(Cl)cc4)[n]c[n]3)CC2)CC1,0
ID_1441,CC1CCCCN1c1[n]c([n]c2c1cccc2)c1cc[n]cc1,1
ID_12237,N1CCN(c2cccc3c2cccc3)CC1,0
ID_12238,N1CCN(c2[n]c([n]c3c2cccc3)c2ccc3c(c2)OCO3)CC1,1
ID_3836,CN1CCN(c2[n]c([n]c3c2cccc3)c2ccc3c(c2)OCO3)CC1,1
ID_8676,CN1CCN(c2[n]c([n]c3c2cccc3)c2c([n]oc2C)C)CC1,0
ID_12239,O1CCN(c2[n]c([n]c3c2cccc3)c2ccoc2)CC1,1
ID_11626,Oc1c(N=Nc2cccc3c2cccc3)c2ccc(cc2cc1S(=O)(=O)O)S(=O)(=O)O,0
ID_11625,Oc1c(N=Nc2cccc3cc(S(=O)(=O)O)ccc23)c2c(cc1)cccc2,0
ID_12240,N(C1CC1)c1[n]c([n]c2c1cccc2)c1ccoc1,1
ID_8678,Cc1[n]oc(c1c1[n]c(NC2CC2)c2c([n]1)cccc2)C,1
ID_8890,Clc1cc2[n]ccc(NC3CCC(N4CCCCC4)CC3)c2cc1,0
ID_12241,N(C1CCNCC1)c1[n]c([n]c2c1cccc2)c1ccoc1,0
ID_8679,Cc1[n]oc(c1c1[n]c(NC2CCNCC2)c2c([n]1)cccc2)C,0
ID_12242,N(CCN1CCOCC1)c1[n]c([n]c2c1cccc2)c1ccc2c(c1)OCO2,1
ID_8891,Clc1cc2[n]ccc(c2cc1)NCCNC1CCCCC1,0
ID_8892,Clc1ccc2c(c1)[n]ccc2NCCNc1c2c(cc(Cl)cc2)[n]cc1,0
ID_5914,COc1ccc2[nH]cc(CCNc3[n]c([n]c4c3cccc4)c3ccoc3)c2c1,1
ID_8416,Cc1[n]cc(CNc2[n]c([n]c3c2cccc3)c2ccc3c(c2)OCO3)[n]c1,1
ID_8420,Cc1[n]cc(CNc2[n]c([n]c3c2cccc3)c2ccoc2)[n]c1,1
ID_8414,Cc1[n]oc(c1c1[n]c(NCc2[n]cc(C)[n]c2)c2c([n]1)cccc2)C,1
ID_12244,N(c1cc[n]cc1)c1[n]c([n]c2c1cccc2)c1ccoc1,1
ID_8686,Cc1[n]oc(c1c1[n]c(Nc2cc[n]cc2)c2c([n]1)cccc2)C,1
ID_31,Brc1cc2c([n]c[n]c2Nc2c3c(ccc2)cccc3)cc1,0
ID_12018,O[C@H](CN1CCOCC1)COc1cccc2c1cccc2,0
ID_12245,O1CCN(CCN2CC[C@H](C2)c2c[nH]c3c2cccc3)CC1,0
ID_10999,O=C(O)[C@H]1CCc2c([C@H]1c1cccc3c1cccc3)c1ccccc1cc2,0
ID_12246,C1N(C2c3ccccc3c3ccccc23)CC2CCC1CC2,0
ID_2667,CCOC(=O)[C@@H]1[C@H]2[C@H](C[C@H]1O)c1ccccc1c1c2cccc1,0
ID_12247,O1CCN([C@H]2c3c(c4[n]c5c(cc24)cccc5)cccc3)CC1,1
ID_12248,N(=C1c2ccccc2c2c1cccc2)c1ccc(N=C2c3ccccc3c3ccccc23)cc1,0
ID_3968,CNCCCC12CCC(c3ccccc13)c1ccccc12,1
ID_4579,O=C(O[C@]1(CCN(C)CCCc2[n]c3c([nH]2)cccc3)CCc2cc(F)ccc2[C@@H]1C(C)C)COC,1
ID_7153,Oc1c(C)c(c2O[C@@](C)(CCc2c1C)CN1CCN(c2cc(N3CCCC3)[n]c(N3CCCC3)[n]2)CC1)C,1
ID_3072,CC[C@@H]1Cc2c(C3=C1c1c(C[C@H]3CC)cc(cc1)O)ccc(c2)O,1
ID_9845,O=C(O)[C@@]1(N)CCc2cc(ccc12)P(=O)(O)O,0
ID_9844,N[C@@]1(CCc2cc(ccc12)C(=O)O)C(=O)O,0
ID_5238,O=C(O)[C@@H]1CCc2c(Br)ccc(OC)c2C1,0
ID_1959,I/C=C\CN([C@@H]1CCc2ccc(O)cc2C1)CCC,0
ID_2013,CCCN[C@@H]1CCc2c(OC)cccc2[C@@H]1C,0
ID_777,O[C@@H](CNC(C)(C)C)COc1cccc2c1C[C@H]([C@H](C2)O)O,0
ID_1505,CCC(=O)N[C@@H]1CCc2cccc(OC)c2C1,0
ID_1967,C[C@@H]1[C@@H](CCc2c(OC)cccc12)N(CCC)CCC,0
ID_9799,N[C@@H]1CCc2c(C1)cc(c(c2)O)O,0
ID_11162,O=C(O)C[C@@H]1CCCc2c([C@H]1O)cccc2,0
ID_1089,OCc1c(N(=O)=O)cc2N[C@H](CCc2c1)CNC(C)C,0
ID_6842,O[C@@H](CN1c2c(CCC1)cccc2)CN1C[C@H](C)CCC1,0
ID_7152,Oc1c(C)c(c2O[C@](C)(CCC[C@@H](C)CCC[C@H](CCCC(C)C)C)CCc2c1C)C,0
ID_12249,C1C[C@@H](c2c(C1)cccc2)C1=NCCN1,0
ID_6637,Oc1ccc2[C@@H](CCCc2c1NS(=O)(=O)C)C1=NCCN1,0
ID_12250,C1C[C@H](c2c(C1)cccc2)C1=NCCN1,0
ID_1655,CCCC(=O)NCCc1c2cc(OC)ccc2[n]2CCCc3c(c12)cccc3,1
ID_8027,Cc1ccc2[nH]c3c([n]c[n]c3N3CCc4c(C3)cccc4)c2c1,0
ID_3101,CC[C@H]1CN2CCc3c([C@H]2C[C@@H]1C[C@H]1NCCc2c1[nH]c1ccc(O)cc12)cc(c(c3)OC)OC,0
ID_3071,CC[C@@H]1CN2CCc3c([C@H]2C[C@@H]1C[C@H]1NCCc2c1cc(c(c2)OC)OC)cc(OC)c(c3)OC,0
ID_3030,CCS(=O)(=O)N1CCC[C@H]2CN3CCc4cc(OC)ccc4[C@@H]3C[C@H]12,1
ID_1963,O=C(C)N1CCc2cc(Br)cc(c12)S(=O)(=O)NCCCN(CCC)CCC,0
ID_1485,OC(=O)CSCC(=O)N1C(C)Cc2c1cccc2,0
ID_459,OC(=O)CCS(=O)(=O)c1ccc2N(C(C)Cc2c1)C(=O)C,0
ID_5018,C[C@@H]1NCCc2c1cc(c(c2)OC)OC,0
ID_9450,N=C(N)N1CCc2c(C1)cccc2,0
ID_6855,C[C@@H]1NCCc2c1cc(c(c2)O)O,0
ID_9595,N=C(N)N1CCc2c(C1)cccc2,0
ID_3909,Clc1cccc2c1CCN(C)CC2,0
ID_3070,CC[C@@H]1CN2CCc3c([C@H]2C[C@@H]1C[C@@H]1NCCc2c1cc(c(O)c2)OC)cc(c(c3)OC)OC,0
ID_12052,Oc1cc2CC[C@@H]3NCc4c([C@@H]3c2cc1O)cccc4,0
ID_6922,C[C@@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@H]1CC[C@H]2O)O,0
ID_6923,C[C@@]12CC[C@@H]3c4ccc(cc4CC[C@H]3[C@H]1C[C@H]([C@H]2O)O)O,0
ID_1980,CCCN1CC[C@@H]2c3cc(O)ccc3CC[C@@H]12,0
ID_7023,Oc1ccc2c(c1)CC[C@@H]1[C@H]3CC[C@H](OP(=O)(O)O)[C@@]3(C)CC[C@@H]21,0
ID_7080,C[N+]1(NCC[N@@+]2(Cc3c(CC2)cccc3)C)CCCCC1,0
ID_5004,COc1c2c[n+]3CCc4c(c3cc2ccc1OC)cc(c(c4)OC)OC,0
